Serial No,Location,Apartment_size,Bed,Bath,Price,Area,Area_code
1646,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1665,3,4,15000,Uttara,93
1647,"Sector 11, Uttara, Dhaka",900,2,2,20000,Uttara,591
1648,"Kalachandpur, Dhaka",1271,3,2,28000,Kalachandpur,383
1649,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1650,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1651,"Block A, Section 12, Mirpur, Dhaka",1100,3,3,27000,Mirpur,99
1652,"Block A, Section 12, Mirpur, Dhaka",1100,3,3,28000,Mirpur,99
1653,"Kallyanpur, Mirpur, Dhaka",1100,3,2,17000,Mirpur,385
1654,"Vashantek, Cantonment, Dhaka",1000,3,2,17000,Cantonment,696
1655,"Block E, Bashundhara R-A, Dhaka",1330,3,3,28000,Bashundhara,204
1656,"Bashundhara R-A, Dhaka",1200,3,3,17000,Bashundhara,62
1657,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1658,"Shah Ali Bag, Section 1, Mirpur, Dhaka",1360,3,3,18000,Mirpur,609
1659,"Shah Ali Bag, Section 1, Mirpur, Dhaka",1360,3,3,18000,Mirpur,609
1660,"Shah Ali Bag, Section 1, Mirpur, Dhaka",1360,3,3,18000,Mirpur,609
1661,"Shah Ali Bag, Section 1, Mirpur, Dhaka",1360,3,3,18000,Mirpur,609
1662,"Shiddheswari, Dhaka",1825,3,4,65000,Shiddheswari,626
1663,"Bochila Garden City, Bochila, Mohammadpur, Dhaka",1050,3,3,10000,Mohammadpur,270
1664,"Chandmiya Housing, Mohammadpur, Dhaka",850,2,2,18000,Mohammadpur,283
1665,"Kallyanpur, Mirpur, Dhaka",750,2,2,13000,Mirpur,385
1666,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,14000,Badda,641
1667,"Nayatola, Maghbazar, Dhaka",550,2,1,10500,Maghbazar,485
1668,"Mohammadpur, Dhaka",720,2,2,14000,Mohammadpur,461
1669,"North Shahjahanpur, Dhaka",700,2,2,19000,Shahjahanpur,511
1670,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",900,2,2,12000,Mirpur,520
1671,"Mohammadpur, Dhaka",850,2,1,17000,Mohammadpur,461
1672,"Arifabad Housing Society, Pallabi, Mirpur, Dhaka",800,2,2,14000,Mirpur,22
1673,"Ullan, West Rampura, Rampura, Dhaka",850,2,2,16000,Rampura,690
1674,"Block D, Eastern Housing, Pallabi, Mirpur, Dhaka",800,2,2,12000,Mirpur,180
1675,"Block F, Bashundhara R-A, Dhaka",1450,3,3,24000,Bashundhara,220
1676,"Block C, Arambag Residential Area, Pallabi, Mirpur, Dhaka",600,2,2,14000,Mirpur,139
1677,"Avenue 3, Mirpur DOHS, Mirpur, Dhaka",2200,3,3,38000,Mirpur,38
1678,"Gulshan 2, Gulshan, Dhaka",3200,3,3,100000,Gulshan,346
1679,"Lalkuthi, 3rd Colony, Mirpur, Dhaka",600,2,2,10500,Mirpur,413
1680,"Block B, Section 10, Mirpur, Dhaka",1500,3,3,26000,Mirpur,130
1681,"Malibagh, Dhaka",700,2,2,18000,Malibagh,427
1682,"Malibagh Chowdhury Para, Malibagh, Dhaka",700,2,1,18000,Malibagh,426
1683,"Block L, South Banasree Project, Banasree, Dhaka",1100,3,3,18000,Banasree,262
1684,"Sector 6, Uttara, Dhaka",950,2,2,20000,Uttara,603
1685,"Block E, Section 2, Mirpur, Dhaka",700,2,2,13000,Mirpur,213
1686,"Shyamoli, Dhaka",1200,3,3,20000,Shyamoli,632
1687,"Shyamoli, Dhaka",1200,3,3,20000,Shyamoli,632
1688,"Road No 11, Block C, Section 11, Mirpur, Dhaka",650,2,2,10500,Mirpur,550
1689,"Shyamoli, Dhaka",720,2,2,16000,Shyamoli,632
1690,"1st Colony, Mirpur, Dhaka",1200,3,3,16000,Mirpur,0
1691,"Block E, Section 1, Mirpur, Dhaka",700,2,2,13000,Mirpur,210
1692,"Block E, Section 1, Mirpur, Dhaka",700,2,3,13000,Mirpur,210
1693,"Block C, Future Town, Bochila, Mohammadpur, Dhaka",1350,3,3,15000,Mohammadpur,150
1694,"Shantinagar, Dhaka",1400,3,3,33000,Shantinagar,619
1695,"Block D, Mansurabad Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,185
1696,"Block D, Mansurabad Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,185
1697,"Block D, Mansurabad Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,185
1698,"Shantinagar, Dhaka",1570,3,3,40000,Shantinagar,619
1699,"Taltola, Agargaon, Dhaka",650,2,1,12000,Taltola,672
1700,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1701,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1702,"Chandmiya Housing, Mohammadpur, Dhaka",600,2,2,12000,Mohammadpur,283
1703,"Block C, Section 2, Mirpur, Dhaka",600,2,2,16500,Mirpur,163
1704,"Banani, Dhaka",2200,3,3,70000,Banani,54
1705,"Block A, Section 10, Mirpur, Dhaka",1150,3,2,18000,Mirpur,97
1706,"Purbanchal Road, Uttar Badda, Badda, Dhaka",700,2,2,13000,Badda,536
1707,"West Shewrapara, Mirpur, Dhaka",1100,3,3,16000,Mirpur,724
1708,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1709,"Block E, Bashundhara R-A, Dhaka",1330,3,3,28000,Bashundhara,204
1710,"Block A, Chandrima Model Town, Mohammadpur, Dhaka",1300,3,3,14000,Mohammadpur,79
1711,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1712,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1713,"South Pirerbag, Pirerbag, Mirpur, Dhaka",1175,3,3,18000,Mirpur,658
1714,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1715,"Section 1, Mirpur, Dhaka",1750,4,4,30000,Mirpur,575
1716,"Kalachandpur, Dhaka",600,2,1,12000,Kalachandpur,383
1717,"Block D, Bashundhara R-A, Dhaka",1250,3,3,22000,Bashundhara,173
1718,"Jagannathpur, Badda, Dhaka",700,2,2,12000,Badda,358
1719,"Road No 12, Block B, Section 11, Mirpur, Dhaka",650,3,2,10000,Mirpur,551
1720,"Shyamoli, Dhaka",800,2,2,15000,Shyamoli,632
1721,"Section 10, Mirpur, Dhaka",1150,3,3,18000,Mirpur,576
1722,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",550,1,1,9000,Badda,641
1723,"West Nakhalpara, Tejgaon, Dhaka",1050,3,2,21000,Tejgaon,719
1724,"Block F, Section 11, Mirpur, Dhaka",650,2,2,11000,Mirpur,225
1725,"Chowdhuripara, Khilgaon, Dhaka",750,2,2,16000,Khilgaon,287
1726,"Malibagh, Dhaka",750,2,2,16000,Malibagh,427
1727,"Block C, Bashundhara R-A, Dhaka",1240,3,3,23000,Bashundhara,141
1728,"Maghbazar, Dhaka",650,2,1,12000,Maghbazar,422
1729,"Dakkhin Paikpara, Mirpur, Dhaka",800,2,2,12500,Mirpur,290
1730,"Tejgaon, Dhaka",500,1,1,15000,Tejgaon,677
1731,"3rd Colony, Mirpur, Dhaka",700,2,2,11000,Mirpur,4
1732,"Section 1, Mirpur, Dhaka",550,2,1,10000,Mirpur,575
1733,"1st Colony, Mirpur, Dhaka",950,2,2,14000,Mirpur,0
1734,"Kadamtala Road, Kadamtala, Bashabo, Dhaka",700,2,2,15000,Kadamtala,374
1735,"Block A, Section 10, Mirpur, Dhaka",650,2,2,17000,Mirpur,97
1736,"Shantinagar, Dhaka",1200,3,4,35000,Shantinagar,619
1737,"Block B, Mohanagar Housing, West Rampura, Rampura, Dhaka",1100,3,2,22000,Rampura,123
1738,"Block F, Banasree, Dhaka",1940,4,4,40000,Banasree,219
1739,"Goran, Khilgaon, Dhaka",900,2,1,9000,Khilgaon,340
1740,"Madartek, Bashabo, Dhaka",700,2,2,20000,Madartek,419
1741,"East Madartek, Madartek, Bashabo, Dhaka",600,2,1,11000,Madartek,311
1742,"Taltola, Khilgaon, Dhaka",1000,3,3,20000,Taltola,675
1743,"Mohanagar Housing, West Rampura, Rampura, Dhaka",900,2,2,16000,Rampura,462
1744,"North Shahjahanpur, Dhaka",600,2,1,11000,Shahjahanpur,511
1745,"West Kalachandpur, Kalachandpur, Dhaka",1400,3,3,25000,Kalachandpur,711
1746,"Sector 10, Uttara, Dhaka",900,3,3,18000,Uttara,590
1747,"Malibagh, Dhaka",1200,3,2,19000,Malibagh,427
1748,"Kuril, Dhaka",1000,3,3,18000,Kuril,408
1749,"Shantinagar, Dhaka",1300,3,3,30000,Shantinagar,619
1750,"Sector 14, Uttara, Dhaka",950,2,2,17000,Uttara,594
1751,"East Kazipara, Mirpur, Dhaka",900,3,2,11500,Mirpur,309
1752,"Shantibag, Malibagh, Dhaka",900,2,2,18000,Malibagh,618
1753,"West Shewrapara, Mirpur, Dhaka",1400,3,3,24000,Mirpur,724
1754,"Bashabo, Dhaka",700,2,2,13000,Bashabo,61
1755,"Hashem Khan Road, Sultanganj, Rayer Bazaar, Hazaribag, Dhaka",700,2,2,12000,Hazaribag,347
1756,"West Shewrapara, Mirpur, Dhaka",550,2,1,10500,Mirpur,724
1757,"Jahuri Moholla, Mohammadpur, Dhaka",720,2,2,16000,Mohammadpur,359
1758,"Shiddheswari, Dhaka",1550,3,3,38000,Shiddheswari,626
1759,"Dhanmondi, Dhaka",1100,3,2,22000,Dhanmondi,296
1760,"Dhanmondi, Dhaka",850,2,2,22000,Dhanmondi,296
1761,"Mohammadpur, Dhaka",900,3,2,17000,Mohammadpur,461
1762,"Section 1, Mirpur, Dhaka",700,2,2,12000,Mirpur,575
1763,"Section 1, Mirpur, Dhaka",700,2,2,12000,Mirpur,575
1764,"Block B, Dhaka Uddan, Mohammadpur, Dhaka",750,2,2,12000,Mohammadpur,114
1765,"Rayer Bazaar, Hazaribag, Dhaka",1000,3,2,20000,Hazaribag,545
1766,"Goran, Khilgaon, Dhaka",1100,3,3,20000,Khilgaon,340
1767,"Dhanmondi, Dhaka",800,2,2,18000,Dhanmondi,296
1768,"Farmgate, Tejgaon, Dhaka",2600,4,5,50000,Farmgate,328
1769,"Block B, Mansurabad Housing Society, Adabor, Dhaka",720,2,2,15000,Adabor,120
1770,"Block B, Mansurabad Housing Society, Adabor, Dhaka",800,2,2,16000,Adabor,120
1771,"Gulshan 2, Gulshan, Dhaka",3267,4,4,85000,Gulshan,346
1772,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1773,"Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,292
1774,"Faydabad, Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,329
1775,"Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,292
1776,"Dakshin Khan, Dhaka",500,2,1,8000,Dakshin Khan,292
1777,"Mirpur DOHS, Mirpur, Dhaka",2200,3,3,40000,Mirpur,449
1778,"Shardar Bari, Dakshin Khan, Dhaka",700,2,2,10000,Dakshin Khan,621
1779,"Manikdi, Cantonment, Dhaka",950,3,2,11000,Cantonment,428
1780,"West Vatara, Vatara, Badda, Dhaka",1100,3,3,17000,Vatara,725
1781,"West Vatara, Vatara, Badda, Dhaka",750,2,2,16000,Vatara,725
1782,"West Vatara, Vatara, Badda, Dhaka",720,2,2,13500,Vatara,725
1783,"West Vatara, Vatara, Badda, Dhaka",750,2,2,16000,Vatara,725
1784,"aziz Moholla, Mohammadpur, Dhaka",720,2,2,14000,Mohammadpur,728
1785,"Block E, Bashundhara R-A, Dhaka",1330,3,3,28000,Bashundhara,204
1786,"Block C, Bashundhara R-A, Dhaka",2330,3,4,60000,Bashundhara,141
1787,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1788,"Gulshan 2, Gulshan, Dhaka",2179,3,3,60000,Gulshan,346
1789,"Baitul Aman Housing Society, Adabor, Dhaka",1200,3,3,19000,Adabor,51
1790,"Shyamoli, Dhaka",900,3,2,19000,Shyamoli,632
1791,"Mohakhali, Dhaka",600,2,1,15000,Mohakhali,457
1792,"Bochila Garden City, Bochila, Mohammadpur, Dhaka",1300,3,3,11000,Mohammadpur,270
1793,"Mohammadia Housing Society, Mohammadpur, Dhaka",700,2,2,13000,Mohammadpur,460
1794,"Block H, Banasree, Dhaka",700,2,2,14000,Banasree,237
1795,"Block E, Section 12, Mirpur, Dhaka",650,2,2,13500,Mirpur,212
1796,"Amligola, Lalbagh, Dhaka",1300,3,3,35000,Lalbagh,17
1797,"Joar Sahara, Dhaka",800,2,2,14000,Joar Sahara,371
1798,"Shantinagar, Dhaka",1100,3,3,30000,Shantinagar,619
1799,"Joar Sahara, Dhaka",1300,3,3,24000,Joar Sahara,371
1800,"Joar Sahara, Dhaka",850,2,2,15000,Joar Sahara,371
1801,"Shantinagar, Dhaka",1300,3,3,30000,Shantinagar,619
1802,"Block B, Section 6, Mirpur, Dhaka",650,2,2,14000,Mirpur,135
1803,"South Goran, Goran, Khilgaon, Dhaka",1500,3,3,22000,Khilgaon,646
1804,"Goaltek, Dakshin Khan, Dhaka",750,2,2,13000,Dakshin Khan,334
1805,"Block A, South Banasree Project, Banasree, Dhaka",1050,3,2,15500,Banasree,103
1806,"Block C, Section 10, Mirpur, Dhaka",650,2,2,13000,Mirpur,159
1807,"Senpara Parbata, Section 10, Mirpur, Dhaka",700,2,2,16000,Mirpur,606
1808,"Joar Sahara, Dhaka",900,2,2,15000,Joar Sahara,371
1809,"Sector 3, Uttara, Dhaka",2000,3,3,32000,Uttara,600
1810,"Sector 14, Uttara, Dhaka",1000,3,2,17500,Uttara,594
1811,"Block B, Section 12, Mirpur, Dhaka",600,1,2,11500,Mirpur,132
1812,"Block C, Mansurabad Housing Society, Adabor, Dhaka",1200,3,3,18000,Adabor,153
1813,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",750,2,2,13000,Badda,641
1814,"Block C, Bashundhara R-A, Dhaka",1900,3,4,35000,Bashundhara,141
1815,"Middle Badda, Badda, Dhaka",650,2,2,17000,Badda,440
1816,"Baridhara DOHS, Dhaka",2800,4,4,140000,Baridhara,58
1817,"Block D, Mansurabad Housing Society, Adabor, Dhaka",720,2,2,16000,Adabor,185
1818,"Block B, Mansurabad Housing Society, Adabor, Dhaka",720,2,2,16000,Adabor,120
1819,"Sector 13, Uttara, Dhaka",1600,3,4,30000,Uttara,593
1820,"Block E, Section 1, Mirpur, Dhaka",700,2,2,13000,Mirpur,210
1821,"East Kazipara, Mirpur, Dhaka",1050,3,3,16000,Mirpur,309
1822,"Gandaria, Sutrapur, Dhaka",600,2,2,13000,Sutrapur,332
1823,"East Shewrapara, Mirpur, Dhaka",950,3,2,15000,Mirpur,321
1824,"Jagannathpur, Badda, Dhaka",750,2,2,16000,Badda,358
1825,"Block M, South Banasree Project, Banasree, Dhaka",1000,3,2,15000,Banasree,264
1826,"Block M, South Banasree Project, Banasree, Dhaka",1000,3,2,15000,Banasree,264
1827,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1828,"Uttara, Dhaka",1500,3,3,18000,Uttara,695
1829,"Kallyanpur, Mirpur, Dhaka",850,2,2,12000,Mirpur,385
1830,"Senpara Parbata, Section 10, Mirpur, Dhaka",1300,3,3,25000,Mirpur,606
1831,"Bashabo, Dhaka",950,2,2,17000,Bashabo,61
1832,"Block F, Bashundhara R-A, Dhaka",1900,3,4,35000,Bashundhara,220
1833,"Nabi Nagar Housing, Mohammadpur, Dhaka",900,3,2,12000,Mohammadpur,473
1834,"Mohammadpur, Dhaka",650,2,2,14000,Mohammadpur,461
1835,"Maghbazar, Dhaka",1565,3,3,37000,Maghbazar,422
1836,"Shahjahanpur, Dhaka",700,2,2,20000,Shahjahanpur,614
1837,"Mohammadpur, Dhaka",700,2,2,16000,Mohammadpur,461
1838,"Block E, Kaderabad Housing Society, Bosila, Mohammadpur, Dhaka",1200,3,3,22000,Mohammadpur,207
1839,"Badda, Dhaka",750,2,2,13000,Badda,47
1840,"Adabor, Dhaka",1260,3,3,20000,Adabor,9
1841,"Sector 5, Uttara, Dhaka",1550,4,5,22000,Uttara,602
1842,"Ward 23, Chowdhuripara, Khilgaon, Dhaka",600,2,2,15000,Khilgaon,699
1843,"Sector 7, Uttara, Dhaka",1400,3,3,28000,Uttara,604
1844,"Kallyanpur, Mirpur, Dhaka",1150,3,2,16000,Mirpur,385
1845,"Shiddheswari, Dhaka",1600,3,4,38000,Shiddheswari,626
1846,"Block F, Section 11, Mirpur, Dhaka",650,2,2,9500,Mirpur,225
1847,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,13500,Badda,641
1848,"Sector 10, Uttara, Dhaka",1400,3,3,22000,Uttara,590
1849,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",750,2,2,15000,Badda,641
1850,"Block E, Section 12, Mirpur, Dhaka",650,2,2,12500,Mirpur,212
1851,"Shyamoli, Dhaka",750,2,1,12000,Shyamoli,632
1852,"Shyamoli, Dhaka",1350,3,3,21000,Shyamoli,632
1853,"Nadda, Dhaka",650,2,1,11000,Nadda,474
1854,"Old Eskaton, Eskaton, Dhaka",900,2,2,25000,Eskaton,517
1855,"Avenue 3, Block B, Section 11, Mirpur, Dhaka",650,2,2,10000,Mirpur,37
1856,"Mohakhali, Dhaka",550,2,1,15000,Mohakhali,457
1857,"Block A, Section 12, Mirpur, Dhaka",800,2,3,14500,Mirpur,99
1858,"Rajabazar, Tejgaon, Dhaka",1300,3,2,28000,Tejgaon,538
1859,"Naya Nagar, Vatara, Badda, Dhaka",750,2,2,13500,Vatara,482
1860,"Naya Nagar, Vatara, Badda, Dhaka",750,2,2,14000,Vatara,482
1861,"Naya Nagar, Vatara, Badda, Dhaka",700,2,1,12000,Vatara,482
1862,"Naya Nagar, Vatara, Badda, Dhaka",750,2,2,14000,Vatara,482
1863,"Uttar Badda, Badda, Dhaka",700,2,2,13000,Badda,691
1864,"Dhanmondi, Dhaka",800,2,2,19000,Dhanmondi,296
1865,"Gandaria, Sutrapur, Dhaka",500,2,2,13000,Sutrapur,332
1866,"Sector 3, Uttara, Dhaka",1100,3,2,20000,Uttara,600
1867,"Kallyanpur, Mirpur, Dhaka",825,3,2,14000,Mirpur,385
1868,"Nurer Chala, Badda, Dhaka",950,3,2,13000,Badda,515
1869,"Bashundhara R-A, Dhaka",1200,3,3,16000,Bashundhara,62
1870,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1871,"Block I, Bashundhara R-A, Dhaka",1500,3,3,29000,Bashundhara,244
1872,"Block D, Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",600,2,2,12000,Mirpur,177
1873,"Block D, Chad Uddan Housing, Mohammadpur, Dhaka",1050,3,2,14000,Mohammadpur,175
1874,"Shantinagar, Dhaka",1300,3,3,30000,Shantinagar,619
1875,"Ibrahimpur, Dhaka",1100,3,2,16000,Ibrahimpur,355
1876,"Shyamoli, Dhaka",800,2,2,16000,Shyamoli,632
1877,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",700,2,2,17000,Badda,641
1878,"Shantinagar, Dhaka",1250,3,3,35000,Shantinagar,619
1879,"Narinda, Sutrapur, Dhaka",1200,3,3,25000,Sutrapur,477
1880,"PC Culture Housing, Mohammadpur, Dhaka",1550,3,3,25000,Mohammadpur,519
1881,"Sector 14, Uttara, Dhaka",1500,3,4,33000,Uttara,594
1882,"Shahjahanpur, Dhaka",700,2,2,20000,Shahjahanpur,614
1883,"Block B, Pallabi, Mirpur, Dhaka",850,2,2,15000,Mirpur,127
1884,"Shantinagar, Dhaka",700,2,2,22000,Shantinagar,619
1885,"Block F, Bashundhara R-A, Dhaka",2026,3,4,35000,Bashundhara,220
1886,"Block E, Section 12, Mirpur, Dhaka",650,2,2,12000,Mirpur,212
1887,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",720,2,2,14000,Badda,641
1888,"Sector 14, Uttara, Dhaka",900,2,2,17000,Uttara,594
1889,"Section 1, Mirpur, Dhaka",600,2,2,11000,Mirpur,575
1890,"Block L, South Banasree Project, Banasree, Dhaka",1050,3,2,16000,Banasree,262
1891,"Block C, Future Town, Bochila, Mohammadpur, Dhaka",1350,3,3,15000,Mohammadpur,150
1892,"Block C, Future Town, Bochila, Mohammadpur, Dhaka",1350,3,3,15000,Mohammadpur,150
1893,"Hatirpool, Dhaka",1600,3,4,30000,Hatirpool,349
1894,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1895,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1896,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1897,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1898,"Sector 10, Uttara, Dhaka",1400,2,2,20000,Uttara,590
1899,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1900,"Section 1, Mirpur, Dhaka",1400,3,3,22000,Mirpur,575
1901,"West Shewrapara, Mirpur, Dhaka",1200,3,3,20000,Mirpur,724
1902,"aziz Moholla, Mohammadpur, Dhaka",700,2,2,15500,Mohammadpur,728
1903,"Block D, Bashundhara R-A, Dhaka",1300,3,3,25000,Bashundhara,173
1904,"Shah Ali Bag, Section 1, Mirpur, Dhaka",500,2,1,8600,Mirpur,609
1905,"Shah Ali Bag, Section 1, Mirpur, Dhaka",1000,3,2,16000,Mirpur,609
1906,"Sector 9, Uttara, Dhaka",400,1,1,15000,Uttara,605
1907,"Mirpur, Dhaka",700,2,2,8000,Mirpur,451
1908,"Block C, Bochila City Developers Ltd, Bochila, Mohammadpur, Dhaka",1050,3,2,14000,Mohammadpur,142
1909,"Motijheel, Dhaka",1200,3,3,35000,Motijheel,468
1910,"Luxmibazar, Sutrapur, Dhaka",1100,2,2,16000,Sutrapur,417
1911,"Mohakhali, Dhaka",500,2,1,15000,Mohakhali,457
1912,"Dakkhin Paikpara, Paikpara, Mirpur, Dhaka",1400,3,3,18000,Mirpur,291
1913,"Malibagh, Dhaka",1275,3,3,25000,Malibagh,427
1914,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",1100,2,3,20000,Dhanmondi,705
1915,"Mohammadi Housing LTD., Mohammadpur, Dhaka",800,2,2,18000,Mohammadpur,459
1916,"Kathalbagan, Dhaka",1300,3,3,26000,Kathalbagan,393
1917,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1158,3,3,14500,Mirpur,446
1918,"Block A, Section 10, Mirpur, Dhaka",1500,3,3,27000,Mirpur,97
1919,"Abdur Rafique Housing Society, Shekhertek, Mohammadpur, Dhaka",900,3,2,18000,Mohammadpur,7
1920,"Section 10, Mirpur, Dhaka",700,2,2,13500,Mirpur,576
1921,"Section 1, Mirpur, Dhaka",1400,3,2,19000,Mirpur,575
1922,"West Rampura, Rampura, Dhaka",900,2,2,16000,Rampura,723
1923,"Sector 1, Block D, Aftab Nagar, Dhaka",900,3,2,17000,Aftab Nagar,584
1924,"Modhubag, Boro Maghbazar, Maghbazar, Dhaka",650,2,1,14000,Maghbazar,454
1925,"Shyamoli, Dhaka",800,2,2,16000,Shyamoli,632
1926,"Block F, aziz Moholla, Mohammadpur, Dhaka",600,2,2,14000,Mohammadpur,228
1927,"Shyamoli, Dhaka",1080,3,2,18000,Shyamoli,632
1928,"Block I, Bashundhara R-A, Dhaka",1450,4,3,23000,Bashundhara,244
1929,"Block D, Bashundhara R-A, Dhaka",2600,4,5,37000,Bashundhara,173
1930,"Shahjahanpur, Dhaka",600,2,2,17000,Shahjahanpur,614
1931,"Lalmatia, Dhaka",750,2,2,14000,Lalmatia,415
1932,"Block A, Section 10, Mirpur, Dhaka",650,2,2,12000,Mirpur,97
1933,"East Kazipara, Mirpur, Dhaka",1100,3,3,19000,Mirpur,309
1934,"Block E, Section 12, Mirpur, Dhaka",650,2,2,12500,Mirpur,212
1935,"Middle Badda, Badda, Dhaka",720,2,2,15000,Badda,440
1936,"Dakshin Khan, Dhaka",700,2,2,11000,Dakshin Khan,292
1937,"East Shewrapara, Mirpur, Dhaka",1150,3,2,15000,Mirpur,321
1938,"Mohakhali, Dhaka",650,2,2,19000,Mohakhali,457
1939,"Taltola, Dakshin Khan, Dhaka",1200,3,3,14000,Taltola,673
1940,"Darussalam, Mirpur, Dhaka",1400,3,3,22000,Mirpur,293
1941,"Sector 10, Uttara, Dhaka",1400,3,3,20000,Uttara,590
1942,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",550,1,1,9000,Mirpur,520
1943,"Tejkunipara, Tejgaon, Dhaka",1050,3,2,22000,Tejgaon,678
1944,"Nayatola, Maghbazar, Dhaka",1100,3,2,22000,Maghbazar,485
1945,"West Shewrapara, Mirpur, Dhaka",700,2,2,12000,Mirpur,724
1946,"Joar Sahara, Dhaka",750,2,2,14000,Joar Sahara,371
1947,"Nadda, Dhaka",1400,3,3,24000,Nadda,474
1948,"Sector 7, Uttara, Dhaka",1450,3,4,25000,Uttara,604
1949,"Block B, Banasree, Dhaka",1000,3,2,25000,Banasree,106
1950,"Gulshan 2, Gulshan, Dhaka",2200,3,3,70000,Gulshan,346
1951,"Block E, Bashundhara R-A, Dhaka",1330,3,3,28000,Bashundhara,204
1952,"Bashabo, Dhaka",800,3,2,15000,Bashabo,61
1953,"Baridhara, Dhaka",2200,3,3,110000,Baridhara,59
1954,"Block A, Section 10, Mirpur, Dhaka",2100,2,3,25000,Mirpur,97
1955,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1956,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1957,"South Monipur, Mirpur, Dhaka",800,2,2,13000,Mirpur,656
1958,"Middle Pirerbag, Pirerbag, Mirpur, Dhaka",1158,3,3,16000,Mirpur,446
1959,"Paikpara, Ahmed Nagar, Mirpur, Dhaka",1225,3,3,16000,Mirpur,520
1960,"Gudaraghat, Middle Badda, Badda, Dhaka",800,2,2,16000,Badda,343
1961,"Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka",1654,3,3,14000,Uttara,93
1962,"South Madartek, Madartek, Bashabo, Dhaka",1480,3,3,16500,Madartek,651
1963,"South Madartek, Madartek, Bashabo, Dhaka",1050,3,3,16500,Madartek,651
1964,"South Madartek, Madartek, Bashabo, Dhaka",1550,3,3,16500,Madartek,651
1965,"South Madartek, Madartek, Bashabo, Dhaka",1650,3,3,16500,Madartek,651
1966,"Dhanmondi, Dhaka",1900,3,3,42000,Dhanmondi,296
1967,"Section 1, Mirpur, Dhaka",1400,3,2,19000,Mirpur,575
1968,"Block A, Metro Housing, Bochila, Mohammadpur, Dhaka",950,3,2,14000,Mohammadpur,87
1969,"Sector 12, Uttara, Dhaka",900,2,2,17500,Uttara,592
1970,"Maghbazar, Dhaka",900,2,2,18000,Maghbazar,422
1971,"Mohammadpur, Dhaka",850,2,2,14000,Mohammadpur,461
1972,"Sector 11, Uttara, Dhaka",1650,3,4,25000,Uttara,591
1973,"Mohammadpur, Dhaka",660,2,2,15000,Mohammadpur,461
1974,"Rupnagar R/A, Mirpur, Dhaka",1200,3,3,20000,Mirpur,565
1975,"North Shahjahanpur, Dhaka",700,2,2,14500,Shahjahanpur,511
1976,"Avenue 3, Mirpur DOHS, Mirpur, Dhaka",1125,3,3,27000,Mirpur,38
1977,"Sector 7, Uttara, Dhaka",1500,3,4,26000,Uttara,604
1978,"Sector 10, Uttara, Dhaka",1200,3,3,27000,Uttara,590
1979,"Mirpur DOHS, Mirpur, Dhaka",2100,4,4,38000,Mirpur,449
